Cameraframes.Value,Cameraframes.Timestamp,Quinine_video,Airpuff_video,Sucrose_video,Quinine_stim
1759,2025-08-14T22:10:24.4835712+01:00,0,0,0,0
1760,2025-08-14T22:10:24.4986240+01:00,0,0,0,0
1761,2025-08-14T22:10:24.5143296+01:00,0,0,0,0
1762,2025-08-14T22:10:24.5289728+01:00,0,0,0,0
1763,2025-08-14T22:10:24.5439616+01:00,0,0,0,0
1764,2025-08-14T22:10:24.5592832+01:00,0,0,0,0
1765,2025-08-14T22:10:24.5738496+01:00,0,0,0,0
1766,2025-08-14T22:10:24.5898112+01:00,0,0,0,0
1767,2025-08-14T22:10:24.6039936+01:00,0,0,0,0
1768,2025-08-14T22:10:24.6190336+01:00,0,0,0,0
1769,2025-08-14T22:10:24.6342016+01:00,0,0,0,0
1770,2025-08-14T22:10:24.6498432+01:00,0,0,0,0
1771,2025-08-14T22:10:24.6641152+01:00,0,0,0,0
1772,2025-08-14T22:10:24.6792192+01:00,0,0,0,0
1773,2025-08-14T22:10:24.6942336+01:00,0,0,0,0
1774,2025-08-14T22:10:24.7097344+01:00,0,0,0,0
1775,2025-08-14T22:10:24.7243008+01:00,0,0,0,0
1776,2025-08-14T22:10:24.7394432+01:00,0,0,0,0
1777,2025-08-14T22:10:24.7548544+01:00,0,0,0,0
1778,2025-08-14T22:10:24.7694336+01:00,0,0,0,0
1779,2025-08-14T22:10:24.7848704+01:00,0,0,0,0
1780,2025-08-14T22:10:24.7995392+01:00,0,0,0,0
1781,2025-08-14T22:10:24.8146304+01:00,0,0,0,0
1782,2025-08-14T22:10:24.8295424+01:00,0,0,0,0
1783,2025-08-14T22:10:24.8445568+01:00,0,0,0,0
1784,2025-08-14T22:10:24.8605824+01:00,0,0,0,0
1785,2025-08-14T22:10:24.8747904+01:00,0,0,0,0
1786,2025-08-14T22:10:24.8897280+01:00,0,0,0,0
1787,2025-08-14T22:10:24.9047296+01:00,0,0,0,0
1788,2025-08-14T22:10:24.9202176+01:00,0,0,0,0
1789,2025-08-14T22:10:24.9350784+01:00,0,0,0,0
1790,2025-08-14T22:10:24.9500800+01:00,0,0,0,0
1791,2025-08-14T22:10:24.9654272+01:00,0,0,0,0
1792,2025-08-14T22:10:24.9799680+01:00,0,0,0,0
1793,2025-08-14T22:10:24.9959680+01:00,0,0,0,0
1794,2025-08-14T22:10:25.0101120+01:00,0,0,0,0
1795,2025-08-14T22:10:25.0251392+01:00,0,0,0,0
1796,2025-08-14T22:10:25.0401792+01:00,0,0,0,0
1797,2025-08-14T22:10:25.0556928+01:00,0,0,0,0
1798,2025-08-14T22:10:25.0702976+01:00,0,0,0,0
1799,2025-08-14T22:10:25.0852864+01:00,0,0,0,0
1800,2025-08-14T22:10:25.1003264+01:00,0,0,0,0
1801,2025-08-14T22:10:25.1158528+01:00,0,0,0,0
1802,2025-08-14T22:10:25.1303808+01:00,0,0,0,0
1803,2025-08-14T22:10:25.1454720+01:00,0,0,0,0
1804,2025-08-14T22:10:25.1610112+01:00,0,0,0,0
1805,2025-08-14T22:10:25.1755264+01:00,0,0,0,0
1806,2025-08-14T22:10:25.1909120+01:00,0,0,0,0
1807,2025-08-14T22:10:25.2056192+01:00,0,0,0,0
1808,2025-08-14T22:10:25.2207744+01:00,0,0,0,0
1809,2025-08-14T22:10:25.2356480+01:00,0,0,0,0
1810,2025-08-14T22:10:25.2506752+01:00,0,0,0,0
1811,2025-08-14T22:10:25.2663040+01:00,0,0,0,0
1812,2025-08-14T22:10:25.2809216+01:00,0,0,0,0
1813,2025-08-14T22:10:25.2958208+01:00,0,0,0,0
1814,2025-08-14T22:10:25.3108480+01:00,0,0,0,0
1815,2025-08-14T22:10:25.3262720+01:00,0,0,0,0
1816,2025-08-14T22:10:25.3411968+01:00,0,0,0,0
1817,2025-08-14T22:10:25.3561728+01:00,0,0,0,0
1818,2025-08-14T22:10:25.3716096+01:00,0,0,0,0
1819,2025-08-14T22:10:25.3862272+01:00,0,0,0,0
1820,2025-08-14T22:10:25.4020480+01:00,0,0,0,0
1821,2025-08-14T22:10:25.4161792+01:00,0,0,0,0
1822,2025-08-14T22:10:25.4312960+01:00,0,0,0,0
1823,2025-08-14T22:10:25.4463104+01:00,0,0,0,0
1824,2025-08-14T22:10:25.4618368+01:00,0,0,0,0
1825,2025-08-14T22:10:25.4763904+01:00,0,0,0,0
1826,2025-08-14T22:10:25.4913920+01:00,0,0,0,0
1827,2025-08-14T22:10:25.5064448+01:00,0,0,0,0
1828,2025-08-14T22:10:25.5220608+01:00,0,0,0,0
1829,2025-08-14T22:10:25.5364992+01:00,0,0,0,0
1830,2025-08-14T22:10:25.5515904+01:00,0,0,0,0
1831,2025-08-14T22:10:25.5670400+01:00,0,0,0,0
1832,2025-08-14T22:10:25.5816704+01:00,0,0,0,0
1833,2025-08-14T22:10:25.5971456+01:00,0,0,0,0
1834,2025-08-14T22:10:25.6117760+01:00,0,0,0,0
1835,2025-08-14T22:10:25.6268800+01:00,0,0,0,0
1836,2025-08-14T22:10:25.6417792+01:00,0,0,0,0
1837,2025-08-14T22:10:25.6568064+01:00,0,0,0,0
1838,2025-08-14T22:10:25.6724992+01:00,0,0,0,0
1839,2025-08-14T22:10:25.6870656+01:00,0,0,0,0
1840,2025-08-14T22:10:25.7019264+01:00,0,0,0,0
1841,2025-08-14T22:10:25.7169664+01:00,0,0,0,0
1842,2025-08-14T22:10:25.7324800+01:00,0,0,0,0
1843,2025-08-14T22:10:25.7472000+01:00,0,0,0,0
1844,2025-08-14T22:10:25.7622400+01:00,0,0,0,0
1845,2025-08-14T22:10:25.7779328+01:00,0,0,0,0
1846,2025-08-14T22:10:25.7922944+01:00,0,0,0,0
1847,2025-08-14T22:10:25.8082048+01:00,0,0,0,0
1848,2025-08-14T22:10:25.8222976+01:00,0,0,0,0
1849,2025-08-14T22:10:25.8373376+01:00,0,0,0,0
1850,2025-08-14T22:10:25.8524032+01:00,0,0,0,0
1851,2025-08-14T22:10:25.8675712+01:00,0,0,0,0
1852,2025-08-14T22:10:25.8824704+01:00,0,0,0,0
1853,2025-08-14T22:10:25.8975872+01:00,0,0,0,0
1854,2025-08-14T22:10:25.9125632+01:00,0,0,0,0
1855,2025-08-14T22:10:25.9281024+01:00,0,0,0,0
1856,2025-08-14T22:10:25.9426176+01:00,0,0,0,0
1857,2025-08-14T22:10:25.9577344+01:00,0,0,0,0
1858,2025-08-14T22:10:25.9727488+01:00,0,0,0,0
1859,2025-08-14T22:10:25.9882240+01:00,0,0,0,0
1860,2025-08-14T22:10:26.0028416+01:00,0,0,0,0
1861,2025-08-14T22:10:26.0179328+01:00,0,0,0,0
1862,2025-08-14T22:10:26.0333184+01:00,0,0,0,0
1863,2025-08-14T22:10:26.0479488+01:00,0,0,0,0
1864,2025-08-14T22:10:26.0633472+01:00,0,0,0,0
1865,2025-08-14T22:10:26.0780288+01:00,0,0,0,0
1866,2025-08-14T22:10:26.0931328+01:00,0,0,0,0
1867,2025-08-14T22:10:26.1080704+01:00,0,0,0,0
1868,2025-08-14T22:10:26.1230848+01:00,0,0,0,0
1869,2025-08-14T22:10:26.1386752+01:00,0,0,0,0
1870,2025-08-14T22:10:26.1533952+01:00,0,0,0,0
1871,2025-08-14T22:10:26.1682048+01:00,0,0,0,0
1872,2025-08-14T22:10:26.1832704+01:00,0,0,0,0
1873,2025-08-14T22:10:26.1988736+01:00,0,0,0,0
1874,2025-08-14T22:10:26.2135808+01:00,0,0,0,0
1875,2025-08-14T22:10:26.2286080+01:00,0,0,0,0
1876,2025-08-14T22:10:26.2440704+01:00,0,0,0,0
1877,2025-08-14T22:10:26.2585216+01:00,0,0,0,0
1878,2025-08-14T22:10:26.2738688+01:00,0,0,0,0
1879,2025-08-14T22:10:26.2885632+01:00,0,0,0,0
1880,2025-08-14T22:10:26.3035776+01:00,0,0,0,0
1881,2025-08-14T22:10:26.3186432+01:00,0,0,0,0
1882,2025-08-14T22:10:26.3337088+01:00,0,0,0,0
1883,2025-08-14T22:10:26.3493120+01:00,0,0,0,0
1884,2025-08-14T22:10:26.3639552+01:00,0,0,0,0
1885,2025-08-14T22:10:26.3788416+01:00,0,0,0,0
1886,2025-08-14T22:10:26.3939328+01:00,0,0,0,0
1887,2025-08-14T22:10:26.4093696+01:00,0,0,0,0
1888,2025-08-14T22:10:26.4239360+01:00,0,0,0,0
1889,2025-08-14T22:10:26.4389888+01:00,0,0,0,0
1890,2025-08-14T22:10:26.4545792+01:00,0,0,0,0
1891,2025-08-14T22:10:26.4691712+01:00,0,0,0,0
1892,2025-08-14T22:10:26.4845056+01:00,0,0,0,0
1893,2025-08-14T22:10:26.4991872+01:00,0,0,0,0
1894,2025-08-14T22:10:26.5142784+01:00,0,0,0,0
1895,2025-08-14T22:10:26.5292544+01:00,0,0,0,0
1896,2025-08-14T22:10:26.5443200+01:00,0,0,0,0
1897,2025-08-14T22:10:26.5599744+01:00,0,0,0,0
1898,2025-08-14T22:10:26.5744128+01:00,0,0,0,0
1899,2025-08-14T22:10:26.5894784+01:00,0,0,0,0
1900,2025-08-14T22:10:26.6045056+01:00,0,0,0,0
1901,2025-08-14T22:10:26.6199808+01:00,0,0,0,0
1902,2025-08-14T22:10:26.6345728+01:00,0,0,0,0
1903,2025-08-14T22:10:26.6497280+01:00,0,0,0,0
1904,2025-08-14T22:10:26.6656128+01:00,0,0,0,0
1905,2025-08-14T22:10:26.6797184+01:00,0,0,0,0
1905,2025-08-14T22:10:26.6797184+01:00,1,0,0,0
1906,2025-08-14T22:10:26.6947840+01:00,1,0,0,0
1907,2025-08-14T22:10:26.7097984+01:00,1,0,0,0
1908,2025-08-14T22:10:26.7255424+01:00,1,0,0,0
1909,2025-08-14T22:10:26.7398912+01:00,1,0,0,0
1910,2025-08-14T22:10:26.7549696+01:00,1,0,0,0
1911,2025-08-14T22:10:26.7704960+01:00,1,0,0,0
1912,2025-08-14T22:10:26.7850240+01:00,1,0,0,0
1913,2025-08-14T22:10:26.8005376+01:00,1,0,0,0
1914,2025-08-14T22:10:26.8151808+01:00,1,0,0,0
1915,2025-08-14T22:10:26.8302208+01:00,1,0,0,0
1916,2025-08-14T22:10:26.8451968+01:00,1,0,0,0
1917,2025-08-14T22:10:26.8602112+01:00,1,0,0,0
1918,2025-08-14T22:10:26.8757376+01:00,1,0,0,0
1919,2025-08-14T22:10:26.8903040+01:00,1,0,0,0
1920,2025-08-14T22:10:26.9053696+01:00,1,0,0,0
1921,2025-08-14T22:10:26.9204224+01:00,1,0,0,0
1922,2025-08-14T22:10:26.9358592+01:00,1,0,0,0
1923,2025-08-14T22:10:26.9504512+01:00,1,0,0,0
1924,2025-08-14T22:10:26.9655040+01:00,1,0,0,0
1925,2025-08-14T22:10:26.9809408+01:00,1,0,0,0
1926,2025-08-14T22:10:26.9956224+01:00,1,0,0,0
1927,2025-08-14T22:10:27.0111232+01:00,1,0,0,0
1928,2025-08-14T22:10:27.0257024+01:00,1,0,0,0
1929,2025-08-14T22:10:27.0407424+01:00,1,0,0,0
1930,2025-08-14T22:10:27.0557696+01:00,1,0,0,0
1931,2025-08-14T22:10:27.0706944+01:00,1,0,0,0
1932,2025-08-14T22:10:27.0867584+01:00,1,0,0,0
1933,2025-08-14T22:10:27.1008512+01:00,1,0,0,0
1934,2025-08-14T22:10:27.1159808+01:00,1,0,0,0
1935,2025-08-14T22:10:27.1309312+01:00,1,0,0,0
1936,2025-08-14T22:10:27.1465088+01:00,1,0,0,0
1937,2025-08-14T22:10:27.1610368+01:00,1,0,0,0
1938,2025-08-14T22:10:27.1761536+01:00,1,0,0,0
1939,2025-08-14T22:10:27.1912320+01:00,1,0,0,0
1940,2025-08-14T22:10:27.2066688+01:00,1,0,0,0
1941,2025-08-14T22:10:27.2213120+01:00,1,0,0,0
1942,2025-08-14T22:10:27.2362496+01:00,1,0,0,0
1943,2025-08-14T22:10:27.2517760+01:00,1,0,0,0
1944,2025-08-14T22:10:27.2662656+01:00,1,0,0,0
1945,2025-08-14T22:10:27.2818432+01:00,1,0,0,0
1946,2025-08-14T22:10:27.2963968+01:00,1,0,0,0
1947,2025-08-14T22:10:27.3114496+01:00,1,0,0,0
1948,2025-08-14T22:10:27.3266432+01:00,1,0,0,0
1949,2025-08-14T22:10:27.3415424+01:00,1,0,0,0
1950,2025-08-14T22:10:27.3570432+01:00,1,0,0,0
1951,2025-08-14T22:10:27.3715968+01:00,1,0,0,0
1952,2025-08-14T22:10:27.3866368+01:00,1,0,0,0
1953,2025-08-14T22:10:27.4016896+01:00,1,0,0,0
1954,2025-08-14T22:10:27.4171520+01:00,1,0,0,0
1955,2025-08-14T22:10:27.4318208+01:00,1,0,0,0
1956,2025-08-14T22:10:27.4468352+01:00,1,0,0,0
1957,2025-08-14T22:10:27.4622720+01:00,1,0,0,0
1958,2025-08-14T22:10:27.4769280+01:00,1,0,0,0
1959,2025-08-14T22:10:27.4928512+01:00,1,0,0,0
1960,2025-08-14T22:10:27.5069824+01:00,1,0,0,0
1961,2025-08-14T22:10:27.5219968+01:00,1,0,0,0
1962,2025-08-14T22:10:27.5371136+01:00,1,0,0,0
1963,2025-08-14T22:10:27.5526400+01:00,1,0,0,0
1964,2025-08-14T22:10:27.5671296+01:00,1,0,0,0
1965,2025-08-14T22:10:27.5822208+01:00,1,0,0,0
1966,2025-08-14T22:10:27.5972352+01:00,1,0,0,0
1967,2025-08-14T22:10:27.6128512+01:00,1,0,0,0
1968,2025-08-14T22:10:27.6274432+01:00,1,0,0,0
1969,2025-08-14T22:10:27.6423808+01:00,1,0,0,0
1970,2025-08-14T22:10:27.6579072+01:00,1,0,0,0
1971,2025-08-14T22:10:27.6724608+01:00,1,0,0,0
1972,2025-08-14T22:10:27.6887168+01:00,1,0,0,0
1972,2025-08-14T22:10:27.6887168+01:00,0,0,0,0
1973,2025-08-14T22:10:27.7025280+01:00,0,0,0,0
1974,2025-08-14T22:10:27.7175168+01:00,0,0,0,0
1975,2025-08-14T22:10:27.7326208+01:00,0,0,0,0
1976,2025-08-14T22:10:27.7477376+01:00,0,0,0,0
1977,2025-08-14T22:10:27.7632128+01:00,0,0,0,0
1978,2025-08-14T22:10:27.7777024+01:00,0,0,0,0
1979,2025-08-14T22:10:27.7927936+01:00,0,0,0,0
1980,2025-08-14T22:10:27.8078336+01:00,0,0,0,0
1981,2025-08-14T22:10:27.8232320+01:00,0,0,0,0
1982,2025-08-14T22:10:27.8379008+01:00,0,0,0,0
1983,2025-08-14T22:10:27.8529920+01:00,0,0,0,0
1984,2025-08-14T22:10:27.8684160+01:00,0,0,0,0
1985,2025-08-14T22:10:27.8830592+01:00,0,0,0,0
1986,2025-08-14T22:10:27.8990080+01:00,0,0,0,0
1987,2025-08-14T22:10:27.9130880+01:00,0,0,0,0
1988,2025-08-14T22:10:27.9282816+01:00,0,0,0,0
1989,2025-08-14T22:10:27.9431808+01:00,0,0,0,0
1990,2025-08-14T22:10:27.9587328+01:00,0,0,0,0
1991,2025-08-14T22:10:27.9732736+01:00,0,0,0,0
1992,2025-08-14T22:10:27.9883136+01:00,0,0,0,0
1993,2025-08-14T22:10:28.0033408+01:00,0,0,0,0
1994,2025-08-14T22:10:28.0189568+01:00,0,0,0,0
1995,2025-08-14T22:10:28.0335232+01:00,0,0,0,0
1996,2025-08-14T22:10:28.0485632+01:00,0,0,0,0
1997,2025-08-14T22:10:28.0640000+01:00,0,0,0,0
1998,2025-08-14T22:10:28.0785792+01:00,0,0,0,0
1999,2025-08-14T22:10:28.0939776+01:00,0,0,0,0
2000,2025-08-14T22:10:28.1085952+01:00,0,0,0,0
2001,2025-08-14T22:10:28.1236352+01:00,0,0,0,0
2002,2025-08-14T22:10:28.1387264+01:00,0,0,0,0
2003,2025-08-14T22:10:28.1538048+01:00,0,0,0,0
2004,2025-08-14T22:10:28.1693696+01:00,0,0,0,0
2005,2025-08-14T22:10:28.1838592+01:00,0,0,0,0
2006,2025-08-14T22:10:28.1988864+01:00,0,0,0,0
2007,2025-08-14T22:10:28.2139392+01:00,0,0,0,0
2008,2025-08-14T22:10:28.2295040+01:00,0,0,0,0
2009,2025-08-14T22:10:28.2440320+01:00,0,0,0,0
2010,2025-08-14T22:10:28.2590848+01:00,0,0,0,0
2011,2025-08-14T22:10:28.2745344+01:00,0,0,0,0
2012,2025-08-14T22:10:28.2891904+01:00,0,0,0,0
2013,2025-08-14T22:10:28.3051392+01:00,0,0,0,0
2014,2025-08-14T22:10:28.3192192+01:00,0,0,0,0
2015,2025-08-14T22:10:28.3343488+01:00,0,0,0,0
2016,2025-08-14T22:10:28.3493888+01:00,0,0,0,0
2017,2025-08-14T22:10:28.3650048+01:00,0,0,0,0
2018,2025-08-14T22:10:28.3794176+01:00,0,0,0,0
2019,2025-08-14T22:10:28.3944576+01:00,0,0,0,0
2020,2025-08-14T22:10:28.4094208+01:00,0,0,0,0
2021,2025-08-14T22:10:28.4249984+01:00,0,0,0,0
2022,2025-08-14T22:10:28.4398208+01:00,0,0,0,0
2023,2025-08-14T22:10:28.4546176+01:00,0,0,0,0
2024,2025-08-14T22:10:28.4701952+01:00,0,0,0,0
2025,2025-08-14T22:10:28.4846336+01:00,0,0,0,0
2026,2025-08-14T22:10:28.5001088+01:00,0,0,0,0
2027,2025-08-14T22:10:28.5147520+01:00,0,0,0,0
2028,2025-08-14T22:10:28.5297792+01:00,0,0,0,0
2029,2025-08-14T22:10:28.5449344+01:00,0,0,0,0
2030,2025-08-14T22:10:28.5599104+01:00,0,0,0,0
2031,2025-08-14T22:10:28.5753856+01:00,0,0,0,0
2032,2025-08-14T22:10:28.5899904+01:00,0,0,0,0
2033,2025-08-14T22:10:28.6050560+01:00,0,0,0,0
2034,2025-08-14T22:10:28.6201344+01:00,0,0,0,0
2035,2025-08-14T22:10:28.6355072+01:00,0,0,0,0
2036,2025-08-14T22:10:28.6501760+01:00,0,0,0,0
2037,2025-08-14T22:10:28.6652672+01:00,0,0,0,0
2038,2025-08-14T22:10:28.6806272+01:00,0,0,0,0
2039,2025-08-14T22:10:28.6953088+01:00,0,0,0,0
2040,2025-08-14T22:10:28.7111424+01:00,0,0,0,0
2041,2025-08-14T22:10:28.7253248+01:00,0,0,0,0
2042,2025-08-14T22:10:28.7404160+01:00,0,0,0,0
2043,2025-08-14T22:10:28.7554560+01:00,0,0,0,0
2044,2025-08-14T22:10:28.7710464+01:00,0,0,0,0
2045,2025-08-14T22:10:28.7854976+01:00,0,0,0,0
2046,2025-08-14T22:10:28.8006144+01:00,0,0,0,0
2047,2025-08-14T22:10:28.8157952+01:00,0,0,0,0
2048,2025-08-14T22:10:28.8314368+01:00,0,0,0,0
2049,2025-08-14T22:10:28.8457600+01:00,0,0,0,0
2050,2025-08-14T22:10:28.8607232+01:00,0,0,0,0
2051,2025-08-14T22:10:28.8762496+01:00,0,0,0,0
2052,2025-08-14T22:10:28.8908032+01:00,0,0,0,0
2053,2025-08-14T22:10:28.9063040+01:00,0,0,0,0
2054,2025-08-14T22:10:28.9208448+01:00,0,0,0,0
2055,2025-08-14T22:10:28.9358976+01:00,0,0,0,0
2056,2025-08-14T22:10:28.9509504+01:00,0,0,0,0
2057,2025-08-14T22:10:28.9661312+01:00,0,0,0,0
2058,2025-08-14T22:10:28.9815296+01:00,0,0,0,0
2059,2025-08-14T22:10:28.9961600+01:00,0,0,0,0
2060,2025-08-14T22:10:29.0112000+01:00,0,0,0,0
2061,2025-08-14T22:10:29.0261504+01:00,0,0,0,0
2062,2025-08-14T22:10:29.0416768+01:00,0,0,0,0
2063,2025-08-14T22:10:29.0562304+01:00,0,0,0,0
2064,2025-08-14T22:10:29.0712448+01:00,0,0,0,0
2065,2025-08-14T22:10:29.0866688+01:00,0,0,0,0
2066,2025-08-14T22:10:29.1013760+01:00,0,0,0,0
2067,2025-08-14T22:10:29.1173632+01:00,0,0,0,0
2068,2025-08-14T22:10:29.1314816+01:00,0,0,0,0
2069,2025-08-14T22:10:29.1468672+01:00,0,0,0,0
2070,2025-08-14T22:10:29.1615616+01:00,0,0,0,0
2071,2025-08-14T22:10:29.1766656+01:00,0,0,0,0
2072,2025-08-14T22:10:29.1916288+01:00,0,0,0,0
2073,2025-08-14T22:10:29.2066688+01:00,0,0,0,0
2074,2025-08-14T22:10:29.2217472+01:00,0,0,0,0
2075,2025-08-14T22:10:29.2372992+01:00,0,0,0,0
2076,2025-08-14T22:10:29.2518144+01:00,0,0,0,0
2077,2025-08-14T22:10:29.2668800+01:00,0,0,0,0
2078,2025-08-14T22:10:29.2818944+01:00,0,0,0,0
2079,2025-08-14T22:10:29.2973824+01:00,0,0,0,0
2080,2025-08-14T22:10:29.3120512+01:00,0,0,0,0
2081,2025-08-14T22:10:29.3271040+01:00,0,0,0,0
2082,2025-08-14T22:10:29.3425792+01:00,0,0,0,0
2083,2025-08-14T22:10:29.3571840+01:00,0,0,0,0
2084,2025-08-14T22:10:29.3726080+01:00,0,0,0,0
2085,2025-08-14T22:10:29.3871360+01:00,0,0,0,0
2086,2025-08-14T22:10:29.4021760+01:00,0,0,0,0
2087,2025-08-14T22:10:29.4173952+01:00,0,0,0,0
2088,2025-08-14T22:10:29.4323328+01:00,0,0,0,0
2089,2025-08-14T22:10:29.4478336+01:00,0,0,0,0
2090,2025-08-14T22:10:29.4623488+01:00,0,0,0,0
2091,2025-08-14T22:10:29.4773888+01:00,0,0,0,0
2092,2025-08-14T22:10:29.4924416+01:00,0,0,0,0
2093,2025-08-14T22:10:29.5078656+01:00,0,0,0,0
2094,2025-08-14T22:10:29.5225984+01:00,0,0,0,0
2095,2025-08-14T22:10:29.5376512+01:00,0,0,0,0
2096,2025-08-14T22:10:29.5530240+01:00,0,0,0,0
2097,2025-08-14T22:10:29.5676928+01:00,0,0,0,0
2098,2025-08-14T22:10:29.5831168+01:00,0,0,0,0
2099,2025-08-14T22:10:29.5977472+01:00,0,0,0,0
2100,2025-08-14T22:10:29.6128256+01:00,0,0,0,0
2101,2025-08-14T22:10:29.6279680+01:00,0,0,0,0
2102,2025-08-14T22:10:29.6430208+01:00,0,0,0,0
2103,2025-08-14T22:10:29.6583680+01:00,0,0,0,0
2104,2025-08-14T22:10:29.6731264+01:00,0,0,0,0
2105,2025-08-14T22:10:29.6882176+01:00,0,0,0,0
2105,2025-08-14T22:10:29.6882176+01:00,0,0,0,0
2106,2025-08-14T22:10:29.7031296+01:00,0,0,0,0
2107,2025-08-14T22:10:29.7185536+01:00,0,0,0,0
2108,2025-08-14T22:10:29.7331840+01:00,0,0,0,0
2109,2025-08-14T22:10:29.7483008+01:00,0,0,0,0
2110,2025-08-14T22:10:29.7636096+01:00,0,0,0,0
2111,2025-08-14T22:10:29.7782400+01:00,0,0,0,0
2112,2025-08-14T22:10:29.7937664+01:00,0,0,0,0
2113,2025-08-14T22:10:29.8084608+01:00,0,0,0,0
2114,2025-08-14T22:10:29.8235648+01:00,0,0,0,0
2115,2025-08-14T22:10:29.8384128+01:00,0,0,0,0
2116,2025-08-14T22:10:29.8534912+01:00,0,0,0,0
2117,2025-08-14T22:10:29.8690176+01:00,0,0,0,0
2118,2025-08-14T22:10:29.8835072+01:00,0,0,0,0
2119,2025-08-14T22:10:29.8985600+01:00,0,0,0,0
2120,2025-08-14T22:10:29.9136640+01:00,0,0,0,0
2121,2025-08-14T22:10:29.9292288+01:00,0,0,0,0
2122,2025-08-14T22:10:29.9437312+01:00,0,0,0,0
2123,2025-08-14T22:10:29.9587072+01:00,0,0,0,0
2124,2025-08-14T22:10:29.9747456+01:00,0,0,0,0
2125,2025-08-14T22:10:29.9888768+01:00,0,0,0,0
2126,2025-08-14T22:10:30.0040192+01:00,0,0,0,0
2127,2025-08-14T22:10:30.0189184+01:00,0,0,0,0
2128,2025-08-14T22:10:30.0345472+01:00,0,0,0,0
2129,2025-08-14T22:10:30.0489600+01:00,0,0,0,0
2130,2025-08-14T22:10:30.0641280+01:00,0,0,0,0
2131,2025-08-14T22:10:30.0791168+01:00,0,0,0,0
2132,2025-08-14T22:10:30.0945920+01:00,0,0,0,0
2133,2025-08-14T22:10:30.1092736+01:00,0,0,0,0
2134,2025-08-14T22:10:30.1241856+01:00,0,0,0,0
2135,2025-08-14T22:10:30.1397376+01:00,0,0,0,0
2136,2025-08-14T22:10:30.1545216+01:00,0,0,0,0
2137,2025-08-14T22:10:30.1697024+01:00,0,0,0,0
2138,2025-08-14T22:10:30.1843584+01:00,0,0,0,0
2139,2025-08-14T22:10:30.1993984+01:00,0,0,0,0
2140,2025-08-14T22:10:30.2145280+01:00,0,0,0,0
2141,2025-08-14T22:10:30.2295680+01:00,0,0,0,0
2142,2025-08-14T22:10:30.2449408+01:00,0,0,0,0
2143,2025-08-14T22:10:30.2595968+01:00,0,0,0,0
2144,2025-08-14T22:10:30.2746496+01:00,0,0,0,0
2145,2025-08-14T22:10:30.2898176+01:00,0,0,0,0
2146,2025-08-14T22:10:30.3050624+01:00,0,0,0,0
2147,2025-08-14T22:10:30.3197696+01:00,0,0,0,0
2148,2025-08-14T22:10:30.3347968+01:00,0,0,0,0
2149,2025-08-14T22:10:30.3503872+01:00,0,0,0,0
2150,2025-08-14T22:10:30.3649792+01:00,0,0,0,0
2151,2025-08-14T22:10:30.3807744+01:00,0,0,0,0
2152,2025-08-14T22:10:30.3949696+01:00,0,0,0,0
2153,2025-08-14T22:10:30.4100736+01:00,0,0,0,0
2154,2025-08-14T22:10:30.4252672+01:00,0,0,0,0
2155,2025-08-14T22:10:30.4406272+01:00,0,0,0,0
2156,2025-08-14T22:10:30.4550784+01:00,0,0,0,0
2157,2025-08-14T22:10:30.4702080+01:00,0,0,0,0
2158,2025-08-14T22:10:30.4851584+01:00,0,0,0,0
2159,2025-08-14T22:10:30.5007744+01:00,0,0,0,0
2160,2025-08-14T22:10:30.5153920+01:00,0,0,0,0
2161,2025-08-14T22:10:30.5303424+01:00,0,0,0,0
2162,2025-08-14T22:10:30.5459584+01:00,0,0,0,0
2163,2025-08-14T22:10:30.5604480+01:00,0,0,0,0
2164,2025-08-14T22:10:30.5758720+01:00,0,0,0,0
2165,2025-08-14T22:10:30.5904640+01:00,0,0,0,0
2166,2025-08-14T22:10:30.6055424+01:00,0,0,0,0
2167,2025-08-14T22:10:30.6205696+01:00,0,0,0,0
2168,2025-08-14T22:10:30.6357120+01:00,0,0,0,0
2169,2025-08-14T22:10:30.6510976+01:00,0,0,0,0
2170,2025-08-14T22:10:30.6657152+01:00,0,0,0,0
2171,2025-08-14T22:10:30.6807808+01:00,0,0,0,0
2172,2025-08-14T22:10:30.6958208+01:00,0,0,0,0
2173,2025-08-14T22:10:30.7112448+01:00,0,0,0,0
2174,2025-08-14T22:10:30.7258624+01:00,0,0,0,0
2175,2025-08-14T22:10:30.7409536+01:00,0,0,0,0
2176,2025-08-14T22:10:30.7564416+01:00,0,0,0,0
2177,2025-08-14T22:10:30.7710976+01:00,0,0,0,0
2178,2025-08-14T22:10:30.7869824+01:00,0,0,0,0
2179,2025-08-14T22:10:30.8010752+01:00,0,0,0,0
2180,2025-08-14T22:10:30.8161664+01:00,0,0,0,0
2181,2025-08-14T22:10:30.8312064+01:00,0,0,0,0
2182,2025-08-14T22:10:30.8467840+01:00,0,0,0,0
2183,2025-08-14T22:10:30.8612608+01:00,0,0,0,0
2184,2025-08-14T22:10:30.8763648+01:00,0,0,0,0
2185,2025-08-14T22:10:30.8913024+01:00,0,0,0,0
2186,2025-08-14T22:10:30.9069568+01:00,0,0,0,0
2187,2025-08-14T22:10:30.9215232+01:00,0,0,0,0
2188,2025-08-14T22:10:30.9364480+01:00,0,0,0,0
2189,2025-08-14T22:10:30.9519872+01:00,0,0,0,0
2190,2025-08-14T22:10:30.9665280+01:00,0,0,0,0
